id_alumne,PIP,PED,PDAA,AT,SOC,LCAT,LESP,DIDA,LENG,INCL,SEOE,DIDC,DIDM,CINA,PLST,EDFI,PRAC,DGEO
3230,5.0,5.2,6.7,4.2,6.8,0.0,4.0,7.3,8.3,5.2,8.0,3.8,5.1,5.1,7.5,8.5,9.2,6.2
3235,7.0,8.1,8.1,6.6,8.0,6.5,4.0,6.4,6.2,9.0,9.0,8.8,5.9,5.9,6.3,7.4,9.0,6.8
3237,6.8,7.6,6.0,7.9,6.5,6.4,6.6,7.6,9.0,5.9,5.2,6.6,7.6,6.3,8.5,7.6,8.7,5.5
3242,6.0,6.9,8.1,6.1,7.5,4.5,2.2,7.2,0.0,6.2,6.3,0.0,5.0,6.0,6.0,7.4,8.8,3.8
3243,6.3,9.0,7.5,6.7,8.8,7.0,6.6,8.3,6.9,7.6,7.0,8.4,7.2,7.0,7.0,9.1,9.0,6.8
3245,7.0,8.4,8.0,6.9,7.4,8.6,4.0,7.5,6.8,8.7,7.6,8.0,7.8,7.3,10.0,8.4,8.4,5.6
3248,6.5,9.0,8.5,7.2,9.5,5.0,9.0,7.6,6.7,8.0,7.5,8.0,7.0,7.7,9.0,8.1,8.7,7.5
3250,7.3,7.4,7.5,7.2,5.6,7.1,5.9,7.4,5.8,6.3,6.2,7.0,7.6,8.0,6.0,6.8,7.5,5.8
3254,0.0,6.5,8.2,6.2,6.5,0.0,4.0,4.4,6.4,5.4,5.0,6.2,0.0,6.1,6.0,5.0,9.0,5.8
3255,7.7,9.2,9.5,7.5,7.0,6.0,6.7,8.5,7.8,8.0,9.0,8.0,6.6,8.0,8.0,8.6,8.5,7.6
3256,7.0,6.5,8.0,7.7,7.5,3.0,6.9,9.0,6.2,5.6,7.9,7.7,7.5,6.4,8.6,7.4,8.2,8.4
3257,6.0,8.2,7.0,7.5,9.5,4.0,3.0,8.5,0.0,6.3,6.5,6.0,6.2,5.0,8.0,7.3,8.5,6.5
3259,7.1,7.1,8.3,9.0,8.5,4.5,4.0,8.2,7.4,7.1,8.0,0.0,7.0,8.5,9.0,6.7,,8.4
3262,4.0,6.6,0.0,7.5,9.3,6.0,4.0,7.3,0.0,,0.0,,,,,7.7,,
3265,6.0,7.0,8.1,6.0,8.0,5.0,4.0,5.8,0.0,7.9,7.0,7.0,6.0,7.0,5.3,7.0,9.0,5.0
3269,6.6,7.9,7.7,6.4,8.0,4.5,6.3,5.0,7.4,8.0,8.0,9.0,8.9,6.5,7.0,8.0,6.6,8.5
3270,7.1,7.6,9.0,6.7,7.0,7.0,4.0,5.6,7.0,8.0,7.6,7.0,6.5,6.9,8.0,9.1,9.7,7.7
3272,6.0,7.0,7.0,5.8,6.0,5.3,6.2,7.1,6.6,5.0,8.5,7.0,7.0,5.5,6.1,7.0,8.3,7.5
3274,6.1,6.2,8.5,6.3,7.0,6.0,4.0,5.0,7.3,6.1,8.5,7.0,8.0,6.3,6.4,9.3,8.2,5.5
3277,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,
3282,5.7,7.5,9.1,8.7,7.0,6.9,5.0,9.2,6.5,7.6,8.3,9.0,7.8,8.0,7.8,7.6,8.5,7.0
3283,5.8,6.0,6.7,7.5,7.5,6.5,4.0,8.4,7.0,6.0,7.6,7.1,5.7,6.8,6.6,7.5,9.1,7.0
3286,7.5,7.2,8.5,6.0,8.0,5.5,4.0,6.7,7.6,6.6,8.7,7.3,7.1,7.2,8.2,6.7,9.3,8.6
3287,7.6,9.1,9.3,7.6,8.2,6.6,0.0,8.0,0.0,0.0,5.6,0.0,0.0,6.1,0.0,7.1,8.0,0.0
3290,7.0,6.6,8.3,7.0,7.0,5.5,6.0,5.0,7.5,7.1,8.5,8.0,7.2,7.2,9.0,8.6,8.5,6.3
3292,7.7,7.3,8.4,6.4,7.0,5.0,6.0,9.7,0.0,7.4,7.0,6.2,7.6,8.0,8.9,8.0,8.9,7.4
3294,7.4,7.8,6.0,7.0,6.0,6.0,7.1,6.8,7.0,6.5,8.3,8.0,6.6,7.6,8.0,5.7,9.4,9.3
3296,5.7,7.5,7.0,6.0,6.5,8.0,2.8,7.7,7.8,5.0,9.2,8.0,7.9,6.7,6.7,7.0,8.3,7.2
3300,0.0,0.0,,0.0,,5.0,,4.6,,,,,,,,,,
3302,7.0,7.5,8.1,6.6,7.5,4.0,3.7,7.7,0.0,8.0,7.0,6.5,6.5,6.7,7.0,8.1,9.0,7.1
3306,6.2,7.8,7.7,7.7,8.5,5.5,3.0,6.3,0.0,6.0,7.5,6.5,6.7,7.2,10.0,8.7,8.1,6.9
3311,4.0,7.6,6.5,6.9,8.5,3.5,4.0,6.1,5.7,,,,,,,,,
3313,7.1,7.5,8.0,7.0,7.0,5.5,6.6,7.5,5.9,6.0,7.0,6.5,7.0,7.1,8.4,5.8,9.0,7.7
3314,7.0,8.0,8.0,6.1,8.0,5.0,4.0,6.7,0.0,8.0,6.5,8.6,4.5,5.4,5.0,7.3,9.0,5.3
3315,6.3,6.0,7.0,6.7,4.0,7.1,5.4,6.7,6.6,0.0,5.5,8.5,0.0,3.8,8.0,5.6,7.7,5.0
3316,7.5,7.0,5.0,7.7,9.5,4.5,7.8,6.6,6.1,5.9,8.7,8.0,5.9,6.7,9.1,8.1,8.7,5.6
3317,10.0,8.6,6.9,6.3,9.1,4.0,9.0,8.7,9.0,0.0,8.4,0.0,0.0,8.0,6.0,8.1,0.0,0.0
3319,7.2,9.0,8.0,6.6,8.5,4.0,4.0,7.0,6.5,7.1,6.6,7.0,5.6,5.9,7.3,7.8,8.7,7.4
3323,9.0,8.3,6.5,7.5,7.2,6.2,9.0,9.3,8.8,5.0,5.8,7.2,3.5,6.7,9.7,7.0,5.0,4.6
3326,9.5,8.2,9.0,7.1,9.5,9.0,7.7,8.8,9.4,9.0,9.0,10.0,7.5,6.5,7.5,8.2,9.8,9.6
3328,7.6,7.8,9.0,7.0,8.0,6.0,6.1,10.0,5.6,7.8,7.0,8.0,7.1,7.2,8.5,8.5,9.2,7.3
3331,6.0,7.7,8.1,6.2,8.0,3.0,3.8,7.4,0.0,6.2,6.3,0.0,5.3,6.4,5.0,7.5,7.7,4.4
3334,7.1,9.0,8.5,7.7,9.5,7.0,6.3,8.7,7.5,8.6,9.0,8.0,7.3,7.2,8.0,7.9,9.7,8.1
3339,7.7,7.0,7.0,7.5,8.0,6.0,7.6,9.0,8.1,6.2,6.8,8.7,6.5,6.4,0.0,7.5,2.8,0.0
3343,4.0,6.0,7.1,8.0,7.5,0.0,4.0,4.2,6.2,6.7,6.2,0.0,0.0,6.0,7.0,7.6,7.6,6.3
3346,8.3,7.0,7.0,5.4,7.0,4.0,4.0,9.0,6.0,6.0,8.3,9.3,6.8,7.3,7.0,7.5,0.0,8.0
3347,6.0,8.0,8.5,0.0,7.2,4.0,4.0,7.3,8.6,6.0,7.0,6.0,5.1,5.7,7.0,7.9,9.0,7.1
3348,7.0,8.5,7.5,8.0,8.6,4.0,6.6,6.5,7.4,7.9,8.0,9.2,8.0,7.2,9.1,7.5,9.3,6.4
3349,7.0,7.5,8.0,8.5,7.4,4.0,5.3,7.5,6.4,6.4,7.0,0.0,7.0,7.1,5.5,7.8,8.3,8.6
3353,8.5,9.0,9.0,8.1,9.0,9.0,9.0,8.6,8.0,9.0,10.0,10.0,9.5,8.4,9.5,9.1,9.4,9.6
3357,5.0,7.0,6.5,7.0,5.0,4.0,5.8,8.0,7.1,6.0,8.1,7.0,8.1,7.3,9.5,9.0,8.5,7.0
3360,6.5,7.5,7.5,7.2,6.0,6.0,8.0,9.0,8.4,7.0,7.5,9.1,7.0,7.6,8.0,8.0,8.4,6.5
3368,5.5,7.0,7.3,6.8,7.2,6.8,6.6,6.8,7.5,,,,,,,,,
3369,5.0,5.5,8.3,6.9,6.3,7.2,6.5,9.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0
3370,8.4,7.8,9.3,9.0,8.0,7.0,8.0,9.5,8.3,9.0,8.2,7.5,9.5,8.9,8.6,9.0,9.2,9.5
3376,5.8,7.6,6.0,6.3,6.0,4.0,0.0,6.7,5.9,0.0,6.0,0.0,0.0,6.0,8.8,5.8,6.8,5.0
3378,2.4,8.2,7.4,7.1,5.8,7.5,6.2,5.0,8.5,6.3,5.6,8.2,0.0,7.9,8.6,7.1,9.2,5.2
3379,7.0,7.0,7.0,8.0,8.5,4.0,6.6,8.0,8.5,9.0,8.2,8.0,7.0,6.3,7.8,8.2,7.8,7.2
3385,3.5,6.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,,,,,,,,,
3387,0.0,6.5,0.0,5.0,4.0,6.2,4.0,7.0,6.9,,,,,,,8.1,,
3388,3.6,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,,,,,,,,,
3391,6.6,8.0,7.2,7.0,0.0,0.0,4.0,7.6,7.8,7.0,8.4,8.0,4.3,6.7,8.0,7.9,8.4,7.8
3397,0.0,8.1,7.8,7.2,,7.8,7.5,8.3,8.3,,,,,,,,,
3400,7.8,7.5,8.7,8.0,8.8,4.0,7.5,9.3,7.2,7.5,9.0,8.9,8.2,7.5,9.0,8.5,9.3,8.2
3402,6.6,5.0,6.7,7.0,5.6,0.0,0.0,7.1,5.7,6.5,8.0,8.5,0.0,6.3,7.5,5.0,6.7,5.0
3405,9.4,9.0,9.0,9.1,9.0,7.0,6.1,10.0,7.7,10.0,9.4,6.8,0.0,9.7,,,9.3,8.8
3406,6.6,8.5,6.9,7.0,7.4,0.0,0.0,7.2,0.0,5.5,1.0,8.4,0.0,,,7.7,7.1,
3411,7.7,5.9,6.0,8.3,5.0,6.5,7.5,7.6,6.3,6.2,5.9,,9.0,6.8,7.6,,,8.1
3414,6.8,7.7,7.9,7.1,7.8,6.0,5.4,8.2,6.4,,,,,,,,,
3415,7.0,8.2,9.7,7.0,7.2,7.0,7.7,7.8,7.8,8.0,7.7,8.0,7.4,6.2,7.8,9.0,9.5,6.7
3416,,6.5,0.0,,,,7.3,7.9,0.0,,,,,,,,,
3417,9.5,8.5,8.6,9.0,10.0,9.0,8.2,9.4,8.8,9.0,9.0,9.7,9.0,9.0,8.0,8.2,9.1,9.6
3419,7.0,7.4,6.8,7.7,6.3,5.4,6.0,7.8,7.0,6.2,6.5,7.1,6.8,7.2,7.0,7.0,10.0,7.0
3420,9.0,6.0,7.0,8.6,8.5,7.0,6.4,10.0,6.6,8.0,7.8,8.8,8.5,7.9,8.0,8.0,8.7,7.4
3421,7.0,6.7,7.7,6.9,6.2,4.5,6.8,7.7,6.6,7.4,7.0,8.1,5.2,8.8,7.2,9.0,9.7,7.3
3423,4.0,8.2,8.7,7.0,8.5,5.5,5.8,7.1,4.0,6.7,7.6,9.1,5.7,7.4,9.3,7.4,8.0,7.1
3424,7.2,7.0,5.0,8.0,7.4,3.0,6.2,6.6,4.0,6.0,6.4,8.0,4.5,6.7,7.3,6.8,9.1,7.2
3425,5.8,7.0,6.5,6.5,9.0,4.0,7.0,7.4,5.8,7.0,7.4,7.0,0.0,6.8,9.6,5.1,4.0,5.0
3432,4.0,7.5,0.0,5.8,8.0,7.0,6.5,7.0,3.8,7.3,0.0,0.0,6.4,6.6,0.0,0.0,7.2,0.0
3434,8.4,8.0,8.3,7.5,5.7,4.0,7.1,9.4,4.9,,,,,,,,,
3436,2.2,,0.0,,6.5,,2.0,,0.0,,,,,,,,,
3441,7.0,8.5,8.0,7.0,6.8,4.0,4.0,8.2,6.5,7.0,8.0,9.0,7.9,7.5,7.8,8.4,9.2,8.3
3443,6.5,8.3,8.1,8.6,8.4,5.5,7.9,8.0,6.5,8.0,9.2,7.5,7.0,7.8,9.0,7.5,9.2,9.0
3445,9.0,8.8,8.5,8.7,7.0,7.5,7.6,8.5,7.8,,,,,,,,,
3450,8.3,6.9,7.7,8.4,7.2,5.8,8.0,8.7,8.5,,,,,,,,,
3451,6.1,6.0,7.0,6.6,6.0,5.5,6.4,7.0,6.4,7.2,6.8,9.1,5.0,7.0,9.1,6.7,8.6,5.5
3453,7.5,8.5,9.5,9.5,9.1,4.0,6.1,7.6,7.1,7.1,8.6,7.8,6.7,6.5,8.0,6.0,8.8,9.6
3454,8.0,7.0,8.0,7.7,9.0,6.7,6.0,6.7,6.7,9.0,9.0,7.7,7.3,6.8,9.0,7.0,8.6,6.5
3456,6.8,7.9,7.0,7.0,8.4,4.0,4.0,8.0,5.7,,,,,8.6,,6.6,8.8,
3459,5.8,7.3,7.3,7.0,7.6,7.7,4.0,6.9,5.6,6.9,7.5,5.7,5.8,6.1,8.0,7.0,7.5,6.5
3460,6.7,6.0,6.3,6.7,6.0,4.4,3.0,8.2,7.0,5.9,8.4,6.9,7.4,6.3,9.5,7.9,8.5,6.4
3461,6.8,6.8,8.0,7.7,7.0,5.6,6.0,9.0,6.5,7.1,6.8,7.7,7.5,7.7,8.4,7.3,8.5,8.0
3462,7.1,7.8,7.3,7.2,8.6,6.0,4.0,6.5,7.4,6.0,5.5,8.4,7.0,5.3,7.5,7.6,7.8,6.9
3465,6.6,8.0,9.0,7.1,7.3,4.0,4.0,7.8,4.9,7.0,8.5,7.4,7.7,8.4,9.8,8.1,8.8,7.0
3474,0.0,7.0,8.0,5.7,5.5,4.0,0.0,6.3,0.0,7.5,6.5,9.1,8.0,8.0,6.9,6.4,9.1,7.0
3475,7.1,5.0,5.8,7.2,7.3,5.4,3.4,8.6,6.1,8.0,8.3,8.0,9.0,8.0,7.3,8.1,9.7,6.5
3476,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,,,,,,,,
3479,7.1,7.0,6.5,7.4,7.3,6.6,4.0,8.5,6.8,6.7,7.1,7.5,6.8,7.0,10.0,7.5,8.0,7.0
3480,7.0,8.5,5.9,7.0,5.0,5.5,5.3,6.7,6.0,7.2,7.2,7.4,6.5,7.0,7.8,6.7,9.0,5.6
3490,8.1,8.0,8.0,7.0,8.0,6.8,7.0,6.8,8.3,7.0,7.4,7.5,7.0,9.0,7.8,7.3,9.1,8.1
3493,7.0,8.4,7.5,8.0,8.6,5.0,7.0,7.5,7.3,,,,,,,,,
3494,8.4,7.5,8.0,8.6,8.8,8.5,8.5,8.7,9.0,9.0,8.5,8.0,7.8,8.1,8.3,7.7,9.2,7.7
3495,7.3,7.5,8.5,7.9,9.0,6.0,7.8,7.5,8.3,9.3,8.1,8.5,7.0,6.4,9.5,9.0,9.1,8.6
3496,9.0,8.0,9.0,7.5,9.0,6.3,7.5,6.4,6.9,9.0,8.0,8.6,8.3,6.2,9.0,7.1,8.8,6.5
3500,7.0,8.0,6.0,7.7,8.4,5.3,3.0,8.7,5.5,5.9,7.0,7.7,6.5,7.2,7.5,7.3,9.0,8.1
3501,6.8,6.0,7.0,9.0,7.0,5.9,4.0,7.6,7.1,5.0,6.7,0.0,0.0,8.2,7.3,7.4,8.4,0.0
3503,8.5,8.5,7.0,7.0,6.0,8.1,6.0,8.0,7.7,8.7,8.9,8.0,7.2,7.6,10.0,8.6,8.5,6.6
3505,7.2,8.3,8.3,7.3,8.5,7.7,7.0,7.5,9.0,,,,,,,,,
3507,7.1,7.7,8.5,9.0,9.0,7.6,6.6,8.2,9.1,10.0,10.0,7.5,9.0,9.2,9.8,9.0,9.0,7.5
3509,8.2,8.0,8.0,8.0,9.0,7.9,7.0,8.5,8.0,7.0,8.3,7.4,7.9,7.5,8.7,7.4,9.0,6.7
3512,7.1,6.7,7.4,7.4,6.0,2.7,3.0,8.1,7.7,,,,,,,,,
3518,8.3,6.5,7.5,9.0,6.5,4.0,7.0,9.0,6.8,9.0,8.0,8.7,8.0,7.4,8.0,7.0,7.6,7.4
3520,0.0,5.0,0.0,0.0,6.0,6.0,1.5,0.0,0.0,,4.5,,,5.6,7.6,6.0,8.1,8.0
3521,6.1,6.8,7.0,6.0,5.0,3.0,5.8,7.6,5.3,5.6,7.2,8.3,5.2,7.1,6.0,6.7,7.4,0.0
3523,5.9,4.0,6.5,7.3,6.6,4.0,4.0,7.9,8.2,7.1,7.2,7.1,6.7,6.3,9.0,7.5,8.5,6.4
3524,9.0,7.8,9.0,8.8,9.1,4.0,6.5,7.1,9.0,9.0,9.0,8.7,7.5,8.6,8.7,8.5,10.0,7.4
3529,6.6,6.5,6.0,6.5,8.5,6.2,4.0,7.9,6.5,7.2,6.8,5.5,6.5,5.1,7.8,7.3,8.1,5.5
3530,7.0,6.0,6.6,6.5,5.0,4.0,6.1,5.3,0.0,6.3,6.5,5.3,6.1,6.2,5.0,7.6,9.3,6.8
3531,2.0,8.2,7.4,8.7,8.5,4.0,5.6,7.5,6.0,7.5,6.5,5.9,7.0,5.0,8.0,7.3,,8.2
3532,7.5,8.4,7.6,8.4,6.6,5.9,7.3,8.4,7.2,8.0,8.7,8.4,8.5,8.6,6.7,7.5,9.1,8.8
3533,5.0,8.3,8.6,8.0,6.0,4.0,2.0,7.2,5.8,6.0,8.8,6.0,4.5,6.4,8.0,5.0,7.5,7.7
3536,8.1,8.4,7.5,8.4,7.0,7.5,8.1,9.5,8.2,6.7,7.0,9.7,6.7,8.2,9.0,8.1,8.1,6.1
3539,6.5,7.8,9.5,8.7,9.0,5.4,6.9,7.6,7.5,9.8,7.4,8.6,6.7,6.0,9.0,6.5,8.4,9.0
3558,5.9,7.9,6.1,9.0,9.4,0.0,6.4,0.0,7.0,7.0,7.3,5.0,7.0,5.8,9.0,7.0,8.5,7.1
3566,3.4,,,,0.0,,0.0,0.0,,,,,,,,,,
3568,6.8,7.0,8.2,9.0,9.0,6.7,7.5,8.5,5.8,8.3,8.0,7.5,7.0,7.2,9.4,6.0,8.5,9.0
3570,5.0,8.4,7.1,7.8,7.7,3.0,7.0,7.5,5.5,6.2,7.8,5.2,0.0,4.4,7.7,5.0,5.5,7.1
3571,7.3,9.0,8.8,8.4,7.7,6.3,6.2,7.7,5.0,7.5,8.5,7.5,7.5,6.6,9.0,7.7,9.0,9.2
3575,6.8,8.4,8.2,,,3.4,7.2,,,,,,,,,,,
3576,7.4,9.2,8.7,9.0,9.4,5.0,6.8,6.4,6.4,9.0,6.0,5.8,7.1,6.7,9.0,6.7,0.0,7.4
3578,7.1,8.5,8.0,8.3,6.9,3.0,8.6,7.4,0.0,8.5,7.5,6.2,8.2,8.3,9.0,7.4,6.5,8.6
3579,6.6,7.6,7.7,8.1,8.0,4.0,3.0,6.0,0.0,0.0,8.4,2.0,6.6,6.9,8.5,,,4.1
3581,6.0,7.5,6.0,7.1,7.5,4.0,6.3,7.4,6.4,5.0,8.2,5.5,6.5,6.4,3.0,5.6,7.7,7.2
3584,7.2,7.5,7.2,7.5,7.5,6.5,5.3,8.0,6.8,7.0,6.1,9.0,8.0,7.2,8.0,7.4,9.5,6.5
3585,7.2,9.0,0.0,8.8,0.0,5.0,7.0,0.0,0.0,,,,,,2.6,8.2,,
3586,7.4,7.8,8.7,9.0,9.2,7.0,8.0,8.6,6.5,9.0,9.0,9.1,6.8,6.8,8.3,8.1,9.4,7.7
3588,0.0,,,0.0,9.0,,4.0,,0.0,,,,,,,,,
3590,6.9,9.2,8.8,9.0,9.0,5.0,5.9,6.2,6.2,7.0,8.4,7.5,7.5,7.2,7.7,8.0,9.2,7.7
3591,5.0,7.8,6.0,7.0,7.8,5.0,6.0,7.5,7.4,6.0,6.5,7.2,5.4,6.0,5.5,6.1,7.6,7.8
3595,6.6,8.0,9.0,6.5,6.0,3.3,6.4,8.0,8.0,6.0,7.2,7.5,7.4,6.5,8.0,5.5,8.2,6.9
3596,7.0,8.1,8.5,8.0,7.6,7.6,7.5,9.7,7.1,7.2,6.7,7.1,5.7,7.7,8.0,7.0,8.0,7.4
3599,5.5,6.0,5.4,8.1,8.2,0.0,5.7,5.3,0.0,5.0,7.0,,6.4,6.7,,,,8.1
3600,9.1,9.1,9.0,8.6,10.0,6.0,7.4,8.7,8.5,9.0,9.2,8.9,8.5,8.3,9.0,9.0,9.4,7.6
3601,8.2,8.5,9.0,7.7,8.0,4.0,5.0,9.5,6.3,8.3,7.0,8.0,8.2,6.4,9.5,8.1,9.5,7.1
3605,7.1,6.5,8.0,6.4,9.6,4.0,3.0,8.1,7.5,9.0,8.0,7.6,8.0,8.0,8.5,8.1,9.0,7.0
3609,7.2,7.5,7.0,6.5,8.0,6.3,3.5,7.1,6.2,5.0,7.0,6.1,6.3,7.4,8.0,7.7,9.2,7.0
3611,6.6,6.0,7.0,7.6,6.7,6.3,6.5,8.7,6.4,7.0,8.5,7.6,6.9,6.9,6.8,8.1,9.2,7.3
3615,6.4,8.5,8.3,8.5,9.5,4.0,7.0,6.5,0.0,8.4,6.7,7.4,7.0,6.2,6.5,7.0,6.4,9.0
3616,7.0,8.2,9.0,7.3,8.6,6.5,6.2,5.5,9.0,7.6,8.0,7.4,7.5,7.1,8.5,6.6,8.4,6.6
3623,7.3,8.6,7.3,7.3,6.6,6.4,6.5,8.0,9.2,9.0,7.0,8.4,7.5,5.9,8.0,8.2,7.2,7.1
3625,9.0,6.0,6.5,7.6,9.0,6.5,4.0,10.0,5.8,7.0,8.5,7.5,7.8,7.0,9.0,7.7,9.0,8.0
3627,7.0,7.0,8.0,7.0,6.0,7.0,6.3,7.5,4.5,7.0,7.8,9.0,6.0,7.5,6.9,7.3,9.3,7.1
3629,8.0,9.0,7.5,6.7,8.0,7.9,4.0,8.0,7.6,8.0,7.5,8.0,7.3,7.4,7.9,7.3,8.8,7.1
3630,7.2,8.6,8.1,7.9,7.2,7.0,6.6,8.5,7.5,8.1,8.7,7.5,7.8,8.6,8.2,8.2,7.4,6.6
3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
3640,7.9,8.0,8.0,7.7,8.3,7.0,7.7,9.3,9.4,8.5,7.0,6.7,8.0,7.6,9.0,7.3,8.1,6.8
3641,8.0,8.0,7.5,8.0,7.0,6.5,6.0,10.0,8.0,8.0,9.0,8.3,8.0,9.6,9.5,7.4,9.0,7.8
3642,6.5,7.0,7.5,6.0,7.0,7.0,3.0,9.5,8.7,5.6,7.0,7.3,8.2,5.9,9.2,7.7,8.5,7.4
3643,8.0,8.2,6.7,7.7,7.4,6.9,6.1,8.9,3.9,6.3,9.0,8.8,6.9,5.2,9.0,8.6,9.5,7.7
3644,8.4,9.0,8.0,9.0,9.2,7.2,8.5,9.3,8.7,8.0,8.0,8.4,8.6,6.9,8.5,7.2,9.0,8.7
3645,7.8,7.0,8.0,8.6,8.2,7.0,4.0,9.6,9.2,7.0,6.0,8.7,7.5,7.8,8.1,8.7,6.7,9.7
3646,7.5,7.5,7.2,7.6,8.6,4.0,6.1,8.1,5.0,7.0,7.1,7.4,6.1,5.6,7.3,6.1,8.0,7.0
3647,6.9,6.4,4.2,6.6,7.2,3.0,0.0,7.1,8.2,8.4,9.8,0.0,6.6,6.8,7.5,7.1,7.3,8.9
3651,6.6,6.0,7.0,7.2,8.2,4.0,6.5,7.1,5.7,6.0,6.7,7.0,6.6,5.7,7.0,7.3,7.5,7.5
3652,7.2,7.2,7.0,7.3,8.0,6.0,6.0,7.5,7.9,7.3,7.5,7.8,9.3,8.5,6.4,7.6,7.8,7.1
3653,8.0,8.5,7.5,7.0,6.0,7.5,8.0,9.0,8.0,7.0,8.5,7.1,6.5,8.3,10.0,9.0,8.5,7.2
3655,8.2,8.5,8.5,7.0,8.0,6.8,6.0,7.5,8.1,7.3,8.0,7.3,7.2,9.1,9.5,8.0,8.7,7.5
3657,6.7,5.5,8.0,6.4,8.0,6.0,7.4,8.1,7.0,6.6,7.7,9.0,5.7,7.8,7.0,7.7,8.0,7.0
3659,8.3,6.0,8.0,7.8,9.0,6.0,3.0,8.8,8.0,7.0,8.0,7.5,8.2,8.3,8.0,8.4,8.7,7.1
3660,5.8,7.8,7.0,7.6,6.8,5.5,6.4,5.0,8.0,7.0,7.5,7.7,6.3,6.8,7.4,7.0,6.9,7.0
3661,6.7,7.5,8.0,7.0,9.0,6.0,7.2,7.8,8.0,6.5,8.5,8.0,7.8,8.5,9.0,8.3,9.1,6.5
