id_alumne,TTC,CP,FDD,DRO,PIC,EC,SDL,FDPTD,HD,DCP,OTE,PD,DOC,DIC,DFT,FDA,DPC,IDCE,DR,PST,CAA,DEM,DTS,DPP,DS,BPU
595,7.0,7.0,5.4,5.2,5.0,,5.0,7.0,6.0,1.5,5.1,6.2,0.0,7.0,3.6,7.0,5.0,5.0,1.5,6.8,3.5,6.2,8.0,6.0,6.5,1.0
597,,6.5,5.0,4.3,5.0,6.0,5.0,5.1,4.0,5.0,7.0,5.5,2.0,8.0,8.2,6.8,5.0,2.8,3.5,1.2,2.5,4.0,5.7,6.0,3.5,5.0
601,7.4,5.9,7.2,7.0,7.1,7.0,,10.0,7.5,4.0,,8.3,7.0,5.2,,,,,,,,,,,,
602,6.0,7.0,6.1,1.8,5.0,5.0,6.0,5.0,5.3,5.0,3.0,4.4,2.0,5.0,4.0,5.0,5.0,5.0,2.2,5.0,5.0,3.8,5.8,2.0,5.0,6.4
603,7.0,6.1,9.0,7.0,5.0,5.0,6.2,10.0,5.5,7.6,8.2,9.0,8.0,7.0,7.5,5.0,5.0,9.0,7.0,5.3,7.3,6.5,6.8,8.5,7.5,8.0
604,9.5,9.4,6.1,8.0,9.0,6.3,8.0,7.0,8.0,8.1,9.0,7.3,8.0,5.0,8.0,10.0,8.0,6.6,8.5,6.0,6.2,5.0,5.0,6.0,6.5,6.0
607,6.2,6.2,8.3,5.5,5.0,8.0,5.0,7.2,8.2,6.3,7.5,7.0,6.1,8.0,6.0,5.0,4.0,6.7,5.0,,5.0,6.0,5.5,7.7,7.1,7.2
608,6.3,5.0,7.0,5.8,,5.0,5.0,5.0,4.0,5.0,6.0,3.3,4.0,7.0,,2.3,,,,,,,,,,
611,8.5,7.7,9.0,8.4,9.0,7.2,7.5,8.1,8.0,5.8,5.5,7.1,8.1,9.0,5.0,9.4,7.5,7.5,7.7,8.6,8.0,7.5,6.0,,8.2,8.0
612,6.7,6.4,7.5,7.0,5.0,6.0,7.0,3.5,6.0,6.4,7.0,5.0,5.4,7.5,8.5,7.0,5.0,6.0,6.6,7.0,7.0,6.5,8.5,6.2,9.0,7.1
615,6.4,6.6,5.5,5.2,3.0,5.2,,5.7,5.1,1.6,1.3,,,,,,,,,,,,,,,
616,7.6,7.4,5.0,5.4,8.5,5.5,7.0,6.0,1.0,5.0,5.2,6.0,1.8,4.5,3.0,7.0,6.0,4.0,5.0,6.5,6.2,3.7,6.0,5.0,6.0,5.0
617,7.3,6.4,7.0,5.0,5.0,6.3,7.0,3.5,5.9,5.5,2.7,5.3,6.0,5.0,6.7,7.1,7.7,7.5,9.3,5.5,7.0,8.0,6.8,7.9,8.0,8.0
622,5.1,5.5,6.5,6.1,7.0,5.0,9.0,7.0,6.0,9.0,8.7,7.5,7.2,9.0,7.0,8.0,9.5,5.0,9.0,9.0,9.0,9.5,7.0,9.5,9.5,9.0
623,7.0,6.6,7.3,5.0,5.0,3.9,7.0,0.2,3.5,5.0,3.5,1.3,6.1,7.5,2.2,2.5,5.0,5.5,5.0,6.5,6.4,7.5,,6.1,6.8,5.0
624,6.7,8.2,6.0,7.0,7.5,5.2,7.3,0.0,,5.5,6.0,8.5,5.2,5.5,8.0,5.0,7.5,1.0,5.0,6.0,6.0,7.1,7.0,6.5,8.6,7.4
627,9.0,7.5,7.0,5.7,6.0,7.6,8.5,8.6,,6.1,7.1,6.0,8.1,7.0,4.3,6.0,8.0,9.1,9.0,9.0,9.2,7.0,9.1,8.5,9.5,7.5
629,5.4,6.6,5.6,3.5,5.0,5.0,,3.0,,3.6,,1.2,,,,,2.0,,,,,,,,,
631,6.8,5.9,5.3,3.5,3.0,5.3,6.5,5.5,5.7,8.0,5.7,5.5,7.0,7.5,5.0,6.9,3.8,8.0,3.5,4.0,5.5,5.3,5.6,1.3,5.0,8.0
634,7.2,7.5,7.2,5.8,9.0,7.0,7.0,3.5,7.0,,,,7.0,7.5,5.0,6.0,6.0,8.0,8.0,,6.8,8.0,6.5,5.7,7.0,
635,7.0,,7.0,5.0,5.0,9.0,8.0,8.9,8.5,7.6,7.3,7.0,9.0,9.0,9.6,9.5,8.0,7.0,8.0,6.3,9.0,8.7,8.8,7.5,9.0,7.5
636,0.3,7.1,5.3,5.0,6.0,5.0,5.0,2.8,8.2,4.3,5.2,5.1,5.0,6.0,6.3,7.0,5.7,6.0,6.0,6.8,4.5,2.0,5.0,1.0,6.0,5.0
637,6.7,6.1,7.5,5.0,5.0,5.7,6.0,7.0,4.3,4.0,5.5,6.2,5.0,6.0,5.0,5.0,6.6,7.5,4.0,5.0,4.0,8.0,6.6,5.0,5.2,5.3
638,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
640,7.3,3.8,2.0,5.0,6.0,5.0,,,3.5,5.0,,,,,,,,,,,,,,,,
641,5.6,5.4,5.0,5.0,4.0,5.0,,5.0,3.0,6.0,,5.1,3.5,5.0,6.4,5.0,6.5,,,,,,,,,
642,9.4,5.3,10.0,5.0,8.0,6.4,,7.7,7.0,7.9,7.5,5.0,8.0,8.5,9.3,5.2,7.3,6.0,6.0,5.0,0.0,,5.6,,,6.0
643,5.0,6.5,5.4,7.5,7.0,7.0,8.0,6.5,6.0,7.0,6.5,6.0,7.5,6.0,5.8,5.0,8.2,8.0,5.5,6.4,6.0,7.0,8.0,5.0,8.5,5.5
649,5.5,6.0,4.4,3.0,3.0,,4.0,3.0,6.0,5.3,1.0,,,4.0,,,3.0,,,,,,,,,
656,5.7,6.4,6.0,7.0,5.5,5.2,7.0,6.1,5.0,5.0,4.1,6.1,8.0,6.5,5.8,5.0,7.2,6.5,5.0,6.0,6.5,7.5,5.0,4.1,6.0,5.2
659,1.7,5.4,5.0,7.0,5.0,0.0,5.0,6.3,5.0,6.1,9.0,6.0,7.6,6.6,7.3,8.0,8.0,7.0,9.0,7.4,7.0,6.5,6.8,5.0,5.0,5.5
661,6.2,5.1,5.0,5.0,5.0,5.0,3.0,5.0,4.5,5.0,3.0,5.0,1.9,,4.0,5.0,6.0,3.8,2.0,3.5,6.5,5.8,0.0,5.5,6.5,7.0
664,6.0,5.3,4.5,4.1,7.0,5.0,5.0,5.2,,3.3,5.0,5.1,5.3,6.0,5.7,0.0,5.0,5.0,7.0,7.5,3.7,4.2,6.0,6.0,6.7,6.5
665,7.7,7.0,9.0,8.0,6.0,7.0,8.5,7.7,9.0,6.1,7.0,5.0,7.2,8.0,8.3,8.0,8.0,8.0,7.5,7.6,6.5,7.0,6.8,9.0,8.3,6.0
666,6.1,7.2,7.6,7.0,5.0,7.0,6.0,7.0,6.0,7.2,2.0,6.3,6.0,5.0,5.2,5.0,5.1,7.0,3.0,5.9,5.7,7.0,6.6,6.0,5.0,6.6
668,7.2,5.0,7.0,2.2,,6.4,5.5,3.6,6.0,0.0,5.0,5.0,0.0,5.5,3.0,6.1,6.0,6.0,4.0,5.2,5.0,5.8,6.2,5.0,5.0,
669,7.5,,7.0,5.6,6.0,5.0,5.0,5.2,5.4,5.0,5.0,5.2,7.7,6.0,3.2,5.0,6.5,6.0,5.0,5.0,5.0,7.0,4.0,6.5,8.2,7.0
670,7.0,7.0,5.0,5.0,6.0,5.0,7.0,5.5,5.0,5.0,8.0,9.0,,7.0,8.6,10.0,7.6,3.0,5.0,9.0,7.0,9.5,7.3,7.4,5.0,8.0
671,6.0,9.0,9.0,,,9.0,,7.1,6.0,,,,,,,,,,,,,,,,,
675,7.9,7.9,7.0,6.2,7.9,7.9,5.0,7.9,7.9,6.5,6.0,8.7,6.1,5.8,7.5,5.0,4.0,8.0,5.7,7.5,7.2,,7.5,8.1,5.0,6.0
677,5.0,5.0,5.0,2.1,3.0,3.3,1.0,6.0,4.4,2.8,4.2,2.3,,7.0,,,,4.0,,,,,,,,
681,,5.0,5.8,5.4,6.1,5.9,5.7,4.0,5.1,6.7,5.7,3.5,5.1,5.5,5.0,5.0,2.0,5.2,5.0,9.0,5.7,5.0,5.7,5.8,5.0,5.8
683,7.6,5.1,5.5,5.0,7.0,7.0,6.0,6.7,6.0,5.0,5.0,5.0,8.0,6.2,5.3,5.0,3.6,8.0,6.5,3.0,5.4,7.0,7.1,6.0,5.0,6.5
684,6.4,6.6,6.3,6.5,5.0,7.0,5.0,5.0,7.0,5.5,6.0,9.0,6.2,6.5,7.0,8.0,5.0,5.8,6.4,8.3,5.5,7.0,5.0,5.6,6.5,5.0
685,5.5,2.8,0.0,1.2,2.5,,,,,,,,,,,,,,,,,,,,,
688,6.5,5.0,7.8,4.1,3.0,5.0,6.0,3.5,5.0,5.0,5.0,6.3,5.0,8.0,5.0,3.0,7.5,6.5,5.0,6.5,5.0,6.7,4.3,4.5,7.5,5.0
692,7.5,8.2,8.5,7.2,9.5,9.6,7.3,7.6,6.0,6.6,9.0,6.1,8.0,7.5,6.0,8.0,7.0,8.6,8.4,9.4,7.2,5.0,8.7,7.2,6.5,8.2
693,6.4,6.1,6.1,,,4.1,,,,2.0,,,,,,,,,,,,,,,,
698,5.4,5.5,7.0,7.0,7.5,5.0,6.0,7.0,7.0,7.0,7.0,7.0,5.4,7.0,7.0,7.2,5.0,7.0,8.0,5.5,5.0,8.3,9.0,7.1,9.0,8.5
700,8.4,1.0,,,,5.5,6.0,,,,,4.0,6.0,6.0,8.0,7.6,9.0,7.5,5.0,7.0,8.0,3.7,5.0,6.5,7.0,7.0
701,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
703,5.0,6.7,7.4,6.1,5.0,5.0,7.5,7.0,6.0,5.8,6.0,6.0,9.0,7.5,3.0,8.1,5.4,7.0,5.2,6.2,7.5,6.3,8.6,7.0,5.0,7.0
704,8.1,7.6,7.7,6.8,8.0,7.7,8.0,7.8,7.0,6.7,7.4,7.5,6.2,7.0,3.7,7.5,5.0,9.0,7.5,5.0,8.0,8.5,9.0,7.2,9.0,7.1
705,6.2,7.1,6.1,7.5,,6.3,7.0,7.2,5.7,1.7,7.0,5.8,9.0,6.0,5.0,7.8,4.0,5.0,5.2,5.0,6.6,7.5,7.9,5.7,9.0,7.0
708,10.0,9.5,9.0,8.0,9.0,7.5,9.5,8.0,6.0,7.8,9.0,9.0,9.0,9.0,10.0,8.0,6.0,8.4,8.7,9.4,7.7,6.0,7.0,8.3,8.7,9.0
711,6.9,7.8,8.2,8.0,5.0,6.6,7.0,10.0,,7.1,7.0,7.0,9.0,7.5,5.5,8.0,9.0,8.0,5.0,7.3,7.5,6.6,6.6,7.9,9.0,6.0
716,5.2,6.7,9.0,5.0,7.0,6.6,5.5,6.8,6.0,5.3,5.5,3.7,6.0,5.0,6.0,5.3,5.0,6.5,5.0,6.5,7.0,6.0,5.0,6.5,5.2,7.5
719,5.9,4.5,7.5,5.0,7.0,7.0,5.0,5.6,7.0,5.5,6.0,1.5,1.0,7.0,6.0,8.0,5.5,7.0,5.0,6.3,6.0,7.0,7.5,4.3,7.5,5.0
721,9.0,5.0,5.0,4.4,4.0,3.2,2.7,3.9,4.0,4.0,3.2,5.0,2.4,6.0,4.4,3.0,3.3,6.5,0.0,0.0,3.0,8.1,6.0,3.5,5.0,7.0
722,7.3,6.9,3.7,3.0,3.5,,,0.5,,,,,,,,,,,,,,,,,,
723,3.0,,1.0,,,4.1,,1.0,,4.0,,,,,,,,,,,,,,,,
724,6.4,5.0,8.0,5.5,9.0,7.0,6.5,7.6,8.0,7.0,4.5,6.5,6.7,5.0,6.5,6.0,7.8,7.5,7.0,5.5,7.6,8.5,5.5,7.4,6.0,6.5
730,7.4,7.4,6.5,8.0,7.4,7.4,9.2,7.4,7.4,8.9,9.0,9.5,9.0,9.3,7.5,6.6,7.0,8.5,,,,8.0,,8.0,,
731,7.0,6.0,5.5,8.0,7.0,6.8,5.0,7.7,6.5,5.0,5.0,5.0,6.0,6.6,5.0,7.5,7.3,8.0,1.5,5.0,8.0,5.9,8.0,8.5,5.0,5.5
732,5.2,4.5,3.5,2.5,1.0,5.0,,5.5,,2.6,0.0,,,,1.0,,,0.7,,,,,,,,
735,6.4,6.1,6.6,3.1,,5.5,,5.1,3.0,1.9,0.5,,,,,,,,,,,,,,,
736,5.1,5.0,5.5,2.8,1.5,4.0,,5.3,5.0,,3.7,,,2.0,5.0,,,,,,,,,,,
737,6.8,7.0,7.1,7.0,7.0,7.0,,6.0,3.0,6.0,4.0,5.5,5.5,5.0,5.0,7.6,5.0,5.0,5.0,8.1,5.5,7.0,5.3,5.2,8.0,3.5
741,5.2,5.0,8.0,5.0,5.0,3.7,4.0,2.8,4.0,2.0,5.0,3.1,1.6,6.0,4.0,2.5,5.3,5.0,7.5,5.0,7.5,5.0,7.0,5.0,5.0,5.0
742,8.0,7.2,9.5,6.7,8.0,8.0,6.6,8.0,8.0,6.2,5.0,8.1,6.6,7.9,7.0,9.0,8.2,6.2,,,8.5,6.4,7.8,,,6.6
744,5.0,9.2,5.0,8.0,0.0,6.1,,7.5,6.0,6.0,9.0,7.0,2.0,7.0,7.0,7.0,6.2,5.5,7.0,7.0,6.5,,8.5,6.0,8.0,6.8
745,7.4,7.4,5.0,5.0,8.0,7.0,8.0,9.2,8.0,6.7,6.2,5.0,5.5,7.0,0.0,8.0,3.0,8.0,5.3,7.5,7.5,10.0,8.5,6.8,7.0,6.0
748,6.6,4.1,6.0,3.5,3.0,5.0,,1.7,5.0,4.0,4.5,,0.6,,,,2.8,4.0,,,,,,,,
749,6.7,3.4,6.9,5.5,5.0,5.0,7.2,6.0,5.0,6.4,3.0,5.5,6.7,3.5,0.7,4.8,5.0,5.0,2.1,5.0,5.0,5.0,4.5,6.3,6.0,5.0
750,7.7,8.7,9.4,9.0,9.0,9.0,9.5,7.5,8.5,,9.5,10.0,,9.5,7.0,7.0,8.0,9.5,6.2,7.6,6.7,7.0,6.3,8.5,,4.0
751,7.1,8.0,10.0,8.7,7.0,7.0,3.0,8.0,9.0,7.2,6.5,3.0,2.1,6.5,,,,,,,,,,,,
755,6.6,8.1,7.8,6.5,9.0,7.0,6.3,7.2,5.5,5.0,6.0,5.5,4.9,5.0,4.0,7.0,4.0,6.6,,,8.0,,5.2,7.5,9.2,7.0
756,5.2,5.7,5.0,1.2,1.0,3.0,,3.8,1.0,,2.0,,,,,,,,,,,,,,,
757,6.1,5.0,7.0,5.8,5.0,5.3,6.1,5.3,5.0,6.0,4.0,5.7,6.2,,0.0,3.0,1.0,5.0,7.0,5.0,3.5,5.3,6.1,6.5,7.0,6.7
758,4.0,5.0,3.5,3.0,3.0,2.0,8.5,,5.0,3.0,8.0,6.4,5.0,6.0,2.6,8.7,3.5,5.0,2.3,2.0,5.3,6.7,2.3,5.0,1.7,4.0
759,7.2,7.6,7.7,8.0,9.5,9.8,5.0,7.0,5.8,7.6,7.0,7.0,6.2,7.0,5.0,7.0,5.0,5.0,7.5,5.0,,5.7,6.5,7.7,7.0,6.5
764,0.6,,,,,,,,,,,,,,,,,,,,,,,,,
765,7.0,6.2,9.3,6.1,6.0,7.0,8.0,7.8,8.0,8.0,7.5,6.0,8.0,7.5,5.0,9.1,5.0,7.5,5.6,5.0,7.5,,6.4,5.5,7.2,8.0
766,1.0,1.3,6.5,5.3,,,,,,,,,,,,,,,,,,,,,,
767,,1.0,3.0,1.5,,,,,3.5,1.2,,,,,,,,,,,,,,,,
773,4.5,0.3,1.1,,,,,,,,,,,,,,,,,,,,,,,
775,7.8,7.6,5.5,6.5,6.8,5.1,5.0,7.8,6.5,5.4,5.1,2.0,6.0,6.5,7.7,6.0,6.0,7.5,5.0,6.4,5.0,5.3,7.4,6.5,6.8,6.5
781,5.8,5.5,7.0,5.8,4.0,5.0,3.5,5.0,4.0,3.5,5.5,5.0,,5.5,,,,,,,,,,,,
782,7.5,8.1,9.0,9.0,8.0,8.3,9.2,9.0,4.5,7.7,8.9,8.8,8.8,9.5,9.5,7.3,5.0,9.5,9.0,8.0,8.5,8.0,9.0,9.5,7.0,8.3
785,7.5,2.0,5.3,2.8,4.3,2.6,,,,0.0,2.3,,,,,,,,,,,,,,,
787,2.0,3.1,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,
790,6.0,3.5,7.0,3.0,4.0,3.0,,4.2,5.0,0.0,6.5,6.8,4.2,3.5,3.5,4.5,6.0,,3.5,,0.0,5.0,,,,
791,5.0,5.0,2.0,5.0,1.0,5.7,5.0,4.6,6.0,3.3,1.0,5.0,1.9,5.0,3.5,9.8,4.0,6.5,8.2,6.3,5.1,5.0,4.0,5.0,5.8,5.0
792,,,0.0,0.9,0.0,,,,,,,,,,,,,,,,,,,,,
795,6.1,5.0,3.8,2.0,3.0,3.2,,4.3,2.5,2.6,2.4,,,,,,,,,,,,,,,
796,2.0,1.3,,,3.0,,,,,,,,,,,,,,,,,,,,,
797,9.0,9.3,8.3,7.0,5.0,5.0,8.3,8.0,10.0,7.2,7.0,7.1,7.2,9.0,7.0,8.5,7.0,9.0,7.2,8.5,9.0,6.3,7.0,5.0,9.8,9.5
798,5.9,5.0,9.0,5.3,5.0,7.0,5.0,6.3,3.7,8.0,6.5,7.1,8.0,6.5,5.0,9.7,7.0,8.5,6.6,7.0,7.0,7.0,6.5,7.4,7.3,8.0
802,8.4,8.4,9.0,9.5,8.4,8.4,9.3,8.4,8.4,9.3,9.1,9.9,8.0,10.0,10.0,10.0,7.0,9.8,,,,8.0,,9.4,,
804,7.1,6.0,7.0,6.6,5.5,5.9,5.0,5.0,5.0,5.0,5.0,5.0,6.2,,2.0,5.0,5.2,6.6,7.0,7.8,6.5,5.5,7.7,7.5,8.0,6.0
806,5.7,4.5,,,,,,,,0.1,,,,,,,,,,,,,,,,
807,7.3,9.0,7.0,6.6,7.1,7.2,7.5,7.0,5.5,8.4,6.5,7.0,7.5,7.5,3.6,6.0,6.0,9.0,5.5,6.4,6.5,6.5,1.0,4.0,5.0,5.0
808,5.1,5.0,6.5,5.0,1.0,5.0,,5.0,0.5,1.9,,5.2,,5.5,,,6.4,,,,,,,,,
809,6.5,7.4,7.3,6.7,8.0,5.4,8.0,7.7,6.1,7.6,,,5.7,6.0,0.0,,4.0,,,,,,,,,
810,6.5,5.5,5.0,3.0,7.5,5.8,5.0,8.0,5.6,5.1,2.8,5.0,5.5,3.0,5.3,1.4,1.5,5.0,5.8,6.0,5.4,7.0,5.0,7.0,5.5,8.5
811,,0.5,,,3.0,,,,,,,,,,,,,,,,,,,,,
813,9.0,5.7,10.0,6.6,7.5,5.0,7.5,7.0,7.0,9.0,7.5,7.0,7.0,6.5,5.0,7.9,5.0,6.5,5.0,5.0,6.1,6.0,7.1,7.2,7.1,9.0
815,7.7,9.3,7.0,9.0,9.5,8.4,9.0,8.0,5.0,8.1,9.8,6.1,9.7,9.8,5.5,9.0,7.5,10.0,9.0,10.0,9.5,8.4,7.0,8.4,9.1,8.2
816,8.5,5.0,5.0,6.7,3.5,5.6,5.0,5.0,6.0,7.0,4.0,6.8,7.9,,7.5,7.0,3.0,6.6,8.0,7.0,8.1,7.2,6.3,8.0,6.6,7.6
817,6.5,7.0,7.9,8.0,9.0,9.0,7.0,7.3,5.6,6.8,8.5,7.3,9.0,7.1,5.0,8.4,6.0,7.0,6.0,6.5,7.4,9.5,8.7,7.3,7.0,7.1
818,4.6,5.5,6.0,6.4,5.0,5.4,,5.1,6.1,5.8,4.0,2.8,5.0,6.0,6.7,4.0,3.0,8.0,4.0,5.0,7.0,5.0,,5.0,6.5,3.0
819,7.5,5.1,5.5,8.0,8.0,6.2,5.5,6.4,7.0,5.0,4.2,0.8,5.5,5.0,5.0,5.2,1.0,6.5,6.0,6.5,5.5,5.8,7.7,6.0,5.0,6.5
822,6.1,6.4,5.0,6.0,9.0,,7.0,7.0,8.0,6.0,8.0,3.2,7.5,7.5,9.0,7.5,6.0,6.8,6.0,6.0,7.6,6.0,7.3,5.0,6.3,6.0
825,6.1,5.1,3.5,6.1,6.0,0.0,,5.6,6.0,3.5,3.5,,,,,,,,,,,,,,,
831,5.0,5.0,6.5,6.5,6.0,,7.5,5.5,8.0,8.0,,5.0,6.0,,7.0,7.5,9.0,8.2,8.0,5.0,6.0,7.0,8.9,7.2,6.5,7.1
835,6.8,7.4,7.0,6.0,7.0,7.0,4.0,7.0,6.0,5.4,5.5,7.0,6.2,7.0,5.0,7.0,8.0,6.7,5.2,7.0,7.0,5.2,8.1,7.2,9.0,6.9
836,6.8,7.8,9.5,7.3,7.5,7.0,7.8,9.3,10.0,10.0,8.5,8.0,8.0,9.5,9.0,8.8,7.0,9.0,9.1,9.9,8.0,8.0,7.5,10.0,8.6,9.0
837,7.2,6.0,5.0,5.0,6.0,7.0,8.2,6.0,6.0,,7.5,7.1,5.0,7.5,,5.0,6.1,5.5,5.0,5.2,6.0,7.5,6.0,9.0,7.6,6.5
838,7.2,8.0,8.2,5.0,7.0,7.0,,4.0,6.0,7.3,,6.1,4.9,7.5,,6.0,,7.0,5.0,7.0,6.5,9.2,5.3,7.5,7.4,6.5
839,5.6,7.0,6.0,5.5,3.0,7.0,6.0,3.6,5.0,3.3,5.0,5.3,4.8,4.2,,5.4,5.0,6.8,6.7,6.5,5.0,5.7,8.4,3.0,5.0,7.0
840,3.1,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,
841,5.0,3.5,5.0,2.3,5.3,,,,5.0,2.0,,,,,,,,,,,,,,,,
844,7.5,,7.3,5.6,6.8,,6.1,5.5,5.0,5.2,0.0,6.3,,,,,,,,,,,,,,
846,5.7,9.0,5.0,2.8,5.0,5.0,,5.4,1.0,4.2,3.6,,,,,,,,,,,,,,,
847,6.3,7.6,6.8,5.0,5.0,5.0,7.5,6.5,5.8,5.6,5.0,6.2,6.5,6.0,6.3,9.0,7.3,7.5,7.0,5.5,5.0,5.7,7.2,6.5,6.0,8.0
851,7.0,3.0,5.7,5.2,5.6,2.2,5.0,5.0,6.2,1.3,3.0,0.0,3.4,,,,4.0,3.5,,,,,,,,
856,7.0,8.0,5.0,10.0,6.5,5.4,7.5,7.9,6.0,6.1,7.5,5.0,,5.9,8.0,6.0,7.0,9.5,7.0,9.2,7.4,7.5,9.0,7.5,8.0,9.0
857,8.0,8.5,7.5,8.5,5.0,5.7,9.5,7.1,6.0,5.8,7.0,5.7,6.4,7.2,8.5,7.0,7.0,8.0,7.0,9.3,7.9,9.0,7.5,7.5,8.2,9.0
859,6.0,6.2,6.5,5.0,3.0,5.0,,0.5,5.0,,,,6.5,,,,,,,,,,,,,
860,6.2,7.1,6.4,5.0,5.0,5.0,,3.5,5.5,3.5,5.5,3.9,3.1,4.0,,,,,,,,,,,,
861,7.8,7.5,5.8,8.3,5.0,7.1,6.3,6.0,6.5,7.0,9.0,7.0,6.3,9.0,6.0,9.3,5.0,9.5,6.0,,7.5,6.2,7.0,,7.1,7.5
863,7.0,6.1,7.6,5.5,5.0,5.0,7.7,5.5,3.3,1.3,5.5,4.4,8.0,5.0,7.5,5.0,2.7,3.0,6.0,8.0,7.6,7.5,8.0,7.5,9.0,7.5
864,5.9,5.2,5.0,3.6,2.0,5.9,3.0,3.1,4.0,4.2,3.1,9.0,5.7,5.0,5.0,5.7,6.0,5.5,3.0,6.6,3.4,6.1,5.9,2.0,5.0,7.3
867,6.8,5.6,7.4,5.0,7.3,6.3,7.4,9.5,6.5,8.0,8.0,9.0,7.8,7.0,9.0,8.5,7.3,7.5,7.0,7.7,7.6,7.5,7.0,9.5,6.6,8.3
871,,,8.0,7.1,,,8.0,,,7.0,6.0,,5.0,8.4,8.5,,7.0,8.5,,,,,,,,
872,7.4,3.8,5.0,2.0,4.0,4.0,5.5,6.8,3.5,3.3,5.0,5.8,5.6,7.0,5.0,5.2,5.0,5.5,8.5,5.0,6.5,4.9,6.0,2.5,7.1,6.7
874,7.0,9.0,6.0,8.0,6.0,5.0,8.1,7.1,10.0,5.4,8.5,8.6,7.5,9.7,5.0,6.2,8.0,5.0,4.0,8.5,7.0,7.2,1.0,6.5,5.7,8.0
876,5.8,6.8,7.5,8.0,7.5,6.3,5.0,8.3,7.6,6.6,7.2,9.0,5.2,7.0,6.3,7.0,6.5,7.0,6.0,5.0,8.0,7.2,5.0,,8.0,7.0
879,7.0,5.0,8.0,6.1,5.0,7.8,5.6,7.0,6.2,5.0,5.0,5.0,6.0,6.5,2.5,7.5,3.0,7.8,2.9,5.0,4.0,8.0,5.6,,7.5,6.0
883,9.0,9.0,10.0,8.4,7.0,7.0,10.0,9.1,9.0,9.0,6.5,9.0,6.4,9.0,7.1,8.0,8.6,9.5,6.0,5.0,8.0,8.0,7.4,9.0,10.0,8.0
884,3.0,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,
885,5.4,6.1,9.0,8.3,9.0,5.0,9.5,9.0,9.0,9.0,10.0,7.5,8.6,9.0,7.0,9.0,9.9,8.0,10.0,9.0,9.0,10.0,8.5,10.0,9.5,9.0
888,6.0,5.6,5.0,5.2,5.0,5.0,5.0,5.0,8.0,5.0,5.0,1.5,2.0,6.7,5.0,2.7,2.0,5.0,5.0,5.5,5.9,5.2,5.3,6.5,9.0,5.9
890,7.9,7.3,7.1,5.0,5.0,8.0,5.0,8.2,5.5,5.6,5.0,8.0,6.2,5.5,4.5,6.0,5.0,3.5,7.5,6.0,5.0,7.5,6.6,7.6,9.5,8.0
892,6.7,6.0,7.0,8.1,7.0,5.9,9.0,5.6,6.5,7.0,5.5,7.0,5.0,8.5,8.0,10.0,8.0,9.0,7.5,8.0,6.0,7.0,9.8,7.6,7.0,8.0
894,8.0,9.0,6.9,7.0,7.0,5.7,6.5,5.5,5.0,5.0,7.1,5.6,6.0,6.8,,,5.0,7.5,7.0,5.0,5.5,5.1,5.0,8.0,6.0,
895,7.0,6.1,5.0,3.0,5.0,5.0,,5.0,5.0,3.7,3.7,1.9,3.2,6.0,,,0.6,4.0,,,,,,,,
896,7.4,9.0,6.1,7.5,10.0,6.5,9.5,9.0,7.8,7.1,9.3,10.0,9.0,7.6,9.3,9.2,7.5,8.0,7.0,5.0,9.0,6.5,5.7,8.0,9.5,9.5
897,5.4,6.7,5.7,5.0,5.0,5.0,5.0,3.0,7.3,3.4,6.0,7.8,2.7,5.0,5.2,6.0,5.0,1.2,5.0,6.7,6.0,5.7,4.3,5.0,5.0,4.0
898,5.5,8.0,6.0,5.2,6.5,5.0,5.5,5.0,7.0,3.0,6.5,6.0,0.4,6.0,,,,,,,,,,,,
899,5.0,5.0,5.5,3.6,3.5,5.0,5.5,5.3,1.3,5.0,4.0,3.4,8.0,7.4,8.4,6.9,6.7,8.3,6.0,9.3,7.0,9.0,9.1,7.5,7.0,8.0
902,7.7,7.7,6.2,5.5,5.0,,6.5,4.8,6.0,5.0,7.0,5.0,7.0,6.2,5.0,7.0,7.0,6.0,7.5,6.0,5.0,8.0,7.5,5.3,7.3,5.5
905,8.6,9.1,9.0,9.0,9.0,10.0,9.0,7.7,8.0,,9.0,5.0,8.5,10.0,9.4,10.0,9.0,9.0,7.0,8.7,6.7,8.0,9.1,,5.0,8.2
912,6.3,5.5,5.5,6.4,5.0,5.0,5.5,3.4,5.0,0.6,5.0,5.0,5.0,7.0,7.0,7.4,4.0,7.4,0.0,6.1,2.0,6.1,6.4,0.6,6.6,7.4
915,,7.0,,,5.0,6.3,9.5,9.0,7.0,7.7,6.0,8.0,7.3,8.0,5.7,5.0,,7.5,7.5,8.0,7.5,7.4,6.0,9.0,8.0,8.0
917,9.5,6.0,9.0,5.4,8.0,6.3,7.0,5.0,,6.0,7.4,5.2,5.9,7.0,5.5,6.0,2.2,6.2,5.0,,5.4,6.0,5.0,5.7,10.0,6.2
918,6.7,9.0,9.0,8.4,9.0,9.0,7.0,6.1,8.0,8.1,8.0,7.5,7.0,7.0,7.0,9.5,7.0,7.5,7.9,9.3,9.0,9.0,6.0,9.0,9.5,8.0
